gvkey,year,lobbying,elobbying,green_lobbying,brown_lobbying
025056,2001,6450000,0,0,0
025056,2002,5785000,4444.444444444444,0,0
025056,2003,6857500,0,0,0
025056,2004,7025000,0,0,0
025056,2005,8385000,80000,0,0
025056,2006,6025000,245222.2222222222,0,43000
025056,2007,5375800,605428.5714285714,0,100000
025056,2008,8139500,3516666.666666667,40000,75000
025056,2009,5112000,100000,0,0
025056,2010,3877500,100000,0,0
025056,2011,4301500,33333.33333333333,33333.33333333333,0
025056,2012,4360500,116666.6666666667,116666.6666666667,0
025056,2013,4544000,0,0,0
025056,2014,4276000,407869.0476190476,0,0
025056,2015,3401000,81666.66666666666,0,0
025056,2016,3583000,0,0,0
025056,2017,3577000,0,0,0
025062,2004,480000,0,0,0
025062,2005,480000,0,0,0
025062,2006,335000,0,0,0
025062,2007,400000,0,0,0
025062,2009,300000,0,0,0
025062,2010,300000,0,0,0
025062,2011,360000,0,0,0
025079,2005,60000,0,0,0
025079,2006,80000,0,0,0
025079,2007,40000,0,0,0
025088,2004,200000,0,0,0
025088,2005,240000,0,0,0
025088,2006,240000,0,0,0
025088,2007,320000,0,0,0
025088,2008,300000,160000,0,0
025088,2009,240000,0,0,0
025088,2010,240000,0,0,0
025098,2001,40000,0,0,0
025099,2005,100000,0,0,0
025099,2006,245000,0,0,0
025110,2013,20000,0,0,0
025110,2014,15000,0,0,0
025119,2006,5000,0,0,0
025119,2014,320000,160000,145000,0
025119,2015,10000,5000,0,0
025119,2018,40000,0,0,0
025128,2015,120000,0,0,0
025128,2016,65000,0,0,0
025128,2018,15000,0,0,0
025130,2019,15000,0,0,0
025130,2020,30000,0,0,0
025157,1999,205000,0,0,0
025157,2000,220000,0,0,0
025157,2001,370000,0,0,0
025157,2002,1340000,24631.57894736842,0,0
025157,2003,1200000,0,0,0
025157,2004,1445000,0,0,0
025157,2005,2005000,0,0,0
025157,2006,1470000,0,0,0
025157,2015,428000,0,0,0
025157,2016,468000,0,0,0
025157,2017,527000,0,0,0
025157,2018,640000,0,0,0
025164,1999,130000,0,0,0
025164,2000,110000,0,0,0
025164,2001,105000,0,0,0
025164,2002,140000,0,0,0
025166,2003,20000,0,0,0
025166,2004,100000,0,0,0
025166,2005,80000,0,0,0
025166,2006,140000,0,0,0
025166,2007,120000,0,0,0
025166,2009,40000,0,0,0
025166,2010,5000,0,0,0
025168,2003,70000,0,0,0
025180,2007,15000,0,0,0
025180,2008,36000,0,0,0
025180,2009,59000,16666.66666666666,0,16666.66666666666
025180,2010,100000,0,0,0
025180,2011,170000,0,0,0
025180,2012,870000,139000,0,139000
025180,2013,930000,175500,0,175500
025180,2014,760000,158000,0,158000
025186,2020,100000,0,0,0
025203,2000,120000,0,0,0
025212,2000,120000,0,0,0
025224,2004,80000,80000,0,0
025241,2000,90000,0,0,0
025241,2005,120000,0,0,0
025241,2006,160000,0,0,0
025274,2010,55000,18333.33333333333,0,0
025274,2011,35000,11666.66666666666,0,0
025274,2012,40000,13333.33333333333,0,0
025279,1999,160000,0,0,0
025279,2000,265000,0,0,0
025279,2001,265000,0,0,0
025279,2002,440000,0,0,0
025279,2003,440000,0,0,0
025279,2004,1365000,0,0,0
025279,2005,2132000,0,0,0
025279,2006,2130000,146666.6666666667,0,0
025279,2007,2430000,0,0,0
025279,2008,2130000,0,0,0
025279,2009,2690000,225833.3333333333,0,0
025279,2010,2640000,189500,0,0
025279,2011,2050000,0,0,0
025279,2012,1740000,0,0,0
025279,2013,1560000,0,0,0
025279,2014,1820489,96721,0,0
025279,2015,1720000,0,0,0
025279,2016,1750000,0,0,0
025279,2017,1755000,0,0,0
025279,2018,1820000,0,0,0
025279,2019,1900000,0,0,0
025279,2020,1700000,0,0,0
025283,2011,120000,0,0,0
025283,2012,160000,0,0,0
025283,2013,200000,0,0,0
025283,2014,160000,0,0,0
025283,2015,160000,0,0,0
025283,2016,160000,0,0,0
025283,2017,160000,0,0,0
025283,2018,160000,0,0,0
025283,2019,160000,0,0,0
025283,2020,160000,0,0,0
025314,2002,240000,0,0,0
025314,2003,340000,0,0,0
025314,2004,280000,0,0,0
025314,2005,340000,0,0,0
025314,2006,400000,0,0,0
025314,2007,180000,0,0,0
025314,2008,260000,0,0,0
025314,2009,220000,0,0,0
025314,2010,45000,0,0,0
025314,2011,105000,0,0,0
025314,2012,75000,0,0,0
025314,2013,105000,0,0,0
025314,2014,50000,0,0,0
025314,2015,83000,0,0,0
025314,2016,90000,0,0,0
025318,2008,96000,0,0,0
025318,2009,120000,0,0,0
025318,2010,120000,0,0,0
025318,2011,10000,0,0,0
025331,2000,5000,0,0,0
025331,2001,10000,0,0,0
025331,2002,10000,714.2857142857142,714.2857142857142,0
025331,2003,25000,0,0,0
025331,2004,140000,0,0,0
025331,2005,80000,0,0,0
025331,2006,5000,0,0,0
025331,2007,46000,0,0,0
025331,2008,60000,0,0,0
025331,2009,70000,0,0,0
025331,2010,35000,0,0,0
025339,2019,70000,0,0,0
025340,2004,240000,160000,0,0
025340,2005,60000,40000,0,0
025349,2019,974698,0,0,0
025349,2020,895180,0,0,0
025356,2000,200000,0,0,0
025356,2001,325000,0,0,0
025356,2002,190000,0,0,0
025356,2003,460000,0,0,0
025356,2004,360000,0,0,0
025356,2005,890000,75000,75000,0
025356,2006,1270000,167500,75000,92500
025356,2007,1555000,26250,26250,0
025356,2008,1585000,51666.66666666666,51666.66666666666,0
025356,2009,1820000,0,0,0
025356,2010,2265000,0,0,0
025356,2011,2467000,0,0,0
025356,2017,240000,0,0,0
025389,2008,167167,83583.5,0,0
025389,2009,172845,106196.25,77498.25,0
025389,2010,160991,80495.5,80495.5,0
025389,2011,138944,84361.58333333333,84361.58333333333,0
025389,2012,107843,71895.33333333331,54486.66666666666,0
025389,2013,115826,107977.6666666667,0,0
025389,2014,76765,76765,0,0
025389,2015,142672,95114.66666666666,0,0
025389,2016,118209,78806,0,0
025389,2017,111300,74200,0,0
025389,2018,113739,75826,0,0
025389,2019,110980,62092,0,0
025389,2020,102873,68959,0,0
025390,2000,5000,0,0,0
025430,2001,40000,20000,20000,0
025430,2002,80000,20000,0,0
025430,2003,390000,50000,10000,0
025430,2004,490000,210000,10000,0
025430,2005,490000,156666.6666666667,10000,0
025430,2006,375000,258333.3333333333,5000,0
025430,2007,380000,166666.6666666667,0,0
025430,2008,362500,95833.33333333331,0,0
025430,2009,427000,107000,50000,0
025430,2010,614000,493999.9999999999,90000,0
025430,2011,215000,143333.3333333333,0,0
025430,2017,180000,90000,0,0
025430,2018,170000,85000,0,0
025430,2019,110000,55000,0,0
025430,2020,120000,60000,0,0
025433,2004,60000,0,0,0
025434,2004,120000,0,0,0
025434,2005,345000,0,0,0
025434,2006,440000,0,0,0
025434,2007,550000,0,0,0
025434,2008,958000,0,0,0
025434,2009,750000,75000,75000,0
025434,2010,1110000,180333.3333333333,163666.6666666667,0
025434,2011,860000,48666.66666666666,36666.66666666666,0
025434,2012,735000,0,0,0
025434,2013,2495000,0,0,0
025434,2014,720000,0,0,0
025434,2015,1180000,91250,72500,6250
025434,2016,1210000,109861.1111111111,93194.44444444444,0
025434,2017,1605000,97090.90909090909,97090.90909090909,0
025434,2018,1700000,102270.202020202,84909.09090909091,0
025434,2019,1745000,240333.3333333333,201166.6666666667,0
025434,2020,1660000,281253.9682539682,205777.7777777778,15000
025480,2001,45000,45000,0,0
025480,2002,90000,90000,0,80000
025480,2003,125000,125000,0,60000
025495,2000,120000,42000,0,0
025495,2001,180000,90000,0,0
025495,2002,260000,130000,0,0
025495,2003,480000,240000,0,0
025495,2004,45000,22500,0,0
025495,2005,160000,135000,135000,0
025495,2006,200000,200000,100000,0
025495,2007,200000,200000,0,0
025495,2008,200000,200000,0,0
025495,2009,200000,200000,150000,0
025495,2010,140000,140000,140000,0
025495,2011,55000,55000,0,0
025579,2004,120000,0,0,0
025579,2005,95000,0,0,0
025579,2006,40000,0,0,0
025589,2020,10000,0,0,0
025691,2003,140000,140000,0,140000
025691,2004,280000,270000,0,270000
025726,2006,45000,0,0,0
025726,2007,130000,0,0,0
025737,2005,5000,0,0,0
025756,2018,40000,0,0,0
025756,2019,115000,17500,0,0
025756,2020,120000,90000,0,0
025777,1999,72911,72911,0,0
025777,2000,78489,52038.5,38382,0
025777,2001,84107,63080.25,63080.25,0
025777,2002,87842,65881.5,65881.5,0
025777,2003,86695,58338.89999999999,0,0
025777,2004,83412,50047.2,0,0
025777,2005,162291,62645.5,38859,0
025777,2006,79979,39989.5,0,0
025783,1999,10000,0,0,0
025783,2001,160000,0,0,0
025783,2002,180000,0,0,0
025783,2003,200000,0,0,0
025783,2004,260000,0,0,0
025783,2005,200000,0,0,0
025783,2006,180000,0,0,0
025783,2007,150000,0,0,0
025783,2008,60000,25000,10000,0
025783,2009,270000,0,0,0
025783,2010,670000,0,0,0
025823,2003,50000,0,0,0
025823,2004,5000,0,0,0
025848,2011,140000,16666.66666666666,16666.66666666666,0
025848,2012,160000,49999.99999999999,49999.99999999999,0
025848,2013,30000,0,0,0
025848,2014,20000,0,0,0
025848,2015,5000,0,0,0
025848,2016,30000,0,0,0
025848,2017,40000,0,0,0
025848,2018,30000,0,0,0
025848,2019,20000,0,0,0
025848,2020,10000,0,0,0
025870,2000,40000,40000,40000,0
025870,2001,20000,20000,20000,0
025870,2007,5000,5000,0,0
025870,2008,20000,20000,0,0
025870,2009,20000,0,0,0
025870,2010,20000,0,0,0
025870,2011,10000,0,0,0
025870,2019,7500,0,0,0
025870,2020,30000,0,0,0
025895,2002,380000,0,0,0
025895,2003,100000,0,0,0
025895,2005,5000,0,0,0
025895,2006,5000,0,0,0
025895,2007,160000,0,0,0
025895,2008,500000,0,0,0
025895,2009,930000,0,0,0
025895,2010,630000,0,0,0
025895,2011,600000,0,0,0
025895,2012,1230000,0,0,0
025895,2013,1260000,0,0,0
025895,2014,1100000,0,0,0
025895,2015,1150000,465000,0,0
025895,2016,720000,0,0,0
025895,2017,610000,40000,0,0
025895,2018,200000,0,0,0
025895,2019,220000,0,0,0
025895,2020,140000,0,0,0
025898,2020,160000,0,0,0
025906,2001,20000,0,0,0
025906,2009,240000,0,0,0
025906,2010,240000,0,0,0
025906,2011,110000,0,0,0
025906,2013,140000,0,0,0
025921,2005,40000,0,0,0
025921,2009,120000,0,0,0
025921,2010,260000,0,0,0
025921,2011,200000,0,0,0
025922,2003,10000,0,0,0
025929,1999,5000,0,0,0
025929,2000,5000,0,0,0
025929,2002,140000,0,0,0
025929,2003,60000,0,0,0
025929,2009,140000,140000,140000,0
025929,2010,130000,130000,30000,0
025929,2011,55000,55000,5000,0
025944,1999,150000,0,0,0
025944,2000,100000,0,0,0
025944,2002,80000,2500,0,0
025944,2003,160000,0,0,0
025961,2001,67500,0,0,0
025961,2002,100000,0,0,0
025961,2003,40000,0,0,0
025961,2004,40000,0,0,0
025961,2005,40000,0,0,0
025961,2006,80000,0,0,0
025964,2002,10000,555.5555555555555,0,0
025979,2006,5000,5000,5000,0
025979,2008,35000,35000,35000,0
025979,2009,120000,120000,120000,0
025979,2010,120000,120000,120000,0
025979,2011,120000,120000,120000,0
025979,2012,120000,120000,120000,0
025979,2013,120000,120000,120000,0
025979,2014,110000,80000,80000,0
025979,2015,120000,120000,120000,0
025979,2016,120000,120000,120000,0
025979,2017,120000,120000,120000,0
025979,2018,120000,120000,120000,0
025979,2019,120000,120000,120000,0
025979,2020,120000,120000,120000,0
026004,1999,10000,0,0,0
026004,2000,5000,0,0,0
026004,2001,30000,0,0,0
026004,2002,45000,0,0,0
026004,2003,45000,0,0,0
026004,2004,160000,0,0,0
026004,2005,80000,0,0,0
026004,2006,100000,0,0,0
026004,2007,280000,0,0,0
026004,2008,303000,0,0,0
026004,2009,126000,0,0,0
026011,1999,40000,0,0,0
026011,2000,120000,0,0,0
026011,2001,80000,0,0,0
026011,2002,40000,0,0,0
026011,2003,5000,0,0,0
026011,2008,36000,0,0,0
026011,2009,80000,0,0,0
026011,2010,80000,0,0,0
026011,2011,40000,0,0,0
026011,2013,60000,0,0,0
026019,2009,35000,0,0,0
026021,2005,10000,0,0,0
026021,2006,76000,0,0,0
026021,2007,89000,0,0,0
026021,2008,36750,0,0,0
026021,2009,42000,0,0,0
026021,2010,36500,0,0,0
026021,2011,80000,16000,0,0
026021,2012,40000,0,0,0
026021,2013,15000,0,0,0
026021,2014,30000,0,0,0
026021,2017,40000,0,0,0
026021,2018,30000,0,0,0
026021,2019,70000,0,0,0
026021,2020,55000,0,0,0
026022,1999,20000,0,0,0
026037,2017,270000,0,0,0
026037,2018,320000,0,0,0
026037,2019,320000,0,0,0
026037,2020,320000,0,0,0
026038,2001,10000,0,0,0
026038,2002,25000,0,0,0
026038,2004,30000,0,0,0
026038,2005,120000,0,0,0
026038,2006,120000,0,0,0
026038,2007,145000,0,0,0
026038,2008,15000,0,0,0
026044,2001,10000,0,0,0
026044,2002,120000,0,0,0
026044,2003,120000,0,0,0
026044,2004,125000,0,0,0
026044,2005,120000,0,0,0
026044,2006,20000,0,0,0
026045,2008,120000,0,0,0
026045,2009,120000,0,0,0
026045,2010,120000,0,0,0
026045,2011,60000,0,0,0
026045,2014,18000,0,0,0
026045,2015,66000,0,0,0
026045,2016,60000,0,0,0
026045,2017,51000,0,0,0
026045,2018,36000,0,0,0
026045,2019,36000,0,0,0
026045,2020,18000,0,0,0
026061,2004,520000,0,0,0
026061,2005,570000,0,0,0
026061,2006,1510000,0,0,0
026061,2007,1124622,0,0,0
026061,2008,447374,0,0,0
026061,2018,110000,0,0,0
026061,2019,820000,0,0,0
026061,2020,2445000,0,0,0
026069,2017,15000,15000,0,15000
026126,2019,50000,0,0,0
026146,2019,280000,0,0,0
026146,2020,415000,0,0,0
026147,2016,90000,0,0,0
026156,2016,5715000,1937395.833333333,0,0
026156,2017,6065000,1321555.555555556,0,0
026156,2018,5240000,922222.2222222222,0,0
026156,2019,4525000,408611.1111111111,0,0
026156,2020,3770000,335454.5454545455,0,0
026157,2016,10000,0,0,0
026157,2017,30000,0,0,0
026157,2018,20000,0,0,0
026157,2019,20000,0,0,0
026269,2017,20000,0,0,0
026269,2018,27500,0,0,0
026304,2016,50000,0,0,0
026304,2017,480000,0,0,0
026305,2017,378000,0,0,0
026305,2018,535000,0,0,0
026305,2019,360000,0,0,0
026305,2020,150000,0,0,0
026359,2020,5000,0,0,0
026361,2018,70000,0,0,0
026361,2019,200000,0,0,0
026361,2020,270000,0,0,0
026367,2015,130000,0,0,0
026367,2016,280000,0,0,0
026367,2017,340000,0,0,0
026367,2018,240000,0,0,0
026367,2019,240000,0,0,0
026367,2020,1330000,80000,0,0
026509,2017,405000,0,0,0
026509,2018,380000,0,0,0
026509,2019,320000,0,0,0
026509,2020,305000,0,0,0
026636,2019,60000,0,0,0
026636,2020,135000,0,0,0
026658,2017,30000,20000,20000,0
026658,2018,120000,62500,0,0
026658,2019,120000,33500,26000,0
026658,2020,120000,75000,0,0
026669,2020,5000,0,0,0
026746,2017,35000,0,0,0
026746,2018,200000,0,0,0
026746,2019,200000,0,0,0
026746,2020,220000,0,0,0
026874,2016,150000,0,0,0
026874,2017,265000,0,0,0
026874,2018,340000,0,0,0
026874,2019,360000,0,0,0
026874,2020,100000,0,0,0
026900,2003,5000,0,0,0
026900,2004,5000,0,0,0
026908,2019,200000,0,0,0
026908,2020,80000,0,0,0
027119,2018,10000,0,0,0
027119,2019,120000,100000,0,100000
027119,2020,120000,120000,0,60000
027148,2016,180000,0,0,0
027155,2016,60000,0,0,0
027155,2017,60000,0,0,0
027155,2018,60000,0,0,0
027155,2019,100000,0,0,0
027155,2020,200000,50000,0,0
027245,2016,1230000,0,0,0
027245,2017,1115000,0,0,0
027364,2016,40000,0,0,0
027364,2017,135000,0,0,0
027364,2018,220000,0,0,0
027364,2019,950000,0,0,0
027364,2020,974000,0,0,0
027394,2020,95000,0,0,0
027574,2017,170000,56666.66666666666,0,23333.33333333333
027574,2018,200000,66666.66666666666,0,0
027574,2019,200000,66666.66666666666,0,0
027574,2020,200000,66666.66666666666,0,0
027638,2016,450000,150000,0,0
027638,2017,1894000,606333.3333333334,20000,0
027638,2018,1990000,600000,0,0
027638,2019,1655000,546666.6666666666,0,0
027638,2020,1665000,676666.6666666667,0,0
027670,2018,20000,0,0,0
027670,2019,5000,5000,5000,0
027677,2017,20000,0,0,0
027760,2012,20000,0,0,0
027760,2013,10000,0,0,0
027760,2014,10000,0,0,0
027760,2015,20000,0,0,0
027760,2016,10000,0,0,0
027760,2017,20000,0,0,0
027760,2018,240000,0,0,0
027765,2002,45000,0,0,0
027786,1999,45000,45000,45000,0
027786,2000,45000,45000,45000,0
027786,2001,275000,275000,275000,0
027786,2002,30000,30000,30000,0
027786,2003,30000,15000,15000,0
027786,2004,30000,30000,30000,0
027786,2005,60000,45000,35000,0
027786,2006,50000,25000,25000,0
027786,2007,152000,146000,26000,120000
027786,2008,715000,692500,360000,192500
027786,2009,2030000,1290250,433750,129500
027786,2010,4079748,3203899.2,112500,220000
027786,2011,3300000,1971666.666666667,0,155000
027786,2012,2770000,1730000,0,300000
027786,2013,2490000,1424000,0,420000
027786,2014,2460000,2057500,0,520000
027786,2015,1510000,1288000,0,320000
027786,2016,860000,794000,0,320000
027786,2017,930000,453333.3333333333,0,320000
027786,2018,980000,560000,0,320000
027786,2019,750000,406000,0,320000
027790,2006,20000,0,0,0
027790,2007,100000,0,0,0
027790,2008,40000,0,0,0
027794,2001,60000,30000,0,0
027794,2002,120000,35000,0,0
027794,2003,140000,28000,28000,0
027794,2004,240000,45000,45000,0
027794,2005,200000,40000,40000,0
027794,2006,240000,53333.33333333333,53333.33333333333,0
027794,2007,240000,59999.99999999999,26666.66666666666,0
027794,2008,80000,24000,0,0
027794,2009,210000,136666.6666666667,0,0
027794,2010,240000,160000,0,0
027794,2011,260000,180000,0,140000
027794,2012,280000,200000,0,200000
027794,2013,280000,200000,0,100000
027794,2014,240000,210000,0,40000
027794,2015,240000,140000,0,140000
027794,2016,210000,130000,0,130000
027794,2017,240000,170000,0,160000
027794,2018,140000,53333.33333333333,0,30000
027794,2019,80000,0,0,0
027794,2020,80000,0,0,0
027803,2016,30000,0,0,0
027803,2017,130000,0,0,0
027803,2018,160000,0,0,0
027803,2019,160000,0,0,0
027803,2020,180000,0,0,0
027823,2003,40000,0,0,0
027823,2004,110000,0,0,0
027823,2005,120000,0,0,0
027823,2006,120000,0,0,0
027823,2007,120000,0,0,0
027823,2008,30000,0,0,0
027823,2009,55000,0,0,0
027823,2010,40000,0,0,0
027823,2011,35000,0,0,0
027823,2012,15000,0,0,0
027841,2018,530000,158095.2380952381,0,0
027841,2019,470000,67142.85714285713,0,0
027841,2020,30000,30000,0,0
027873,2008,65000,0,0,0
027873,2009,210000,105000,0,0
027873,2010,160000,80000,0,0
027882,1999,20000,0,0,0
027882,2001,820000,0,0,0
027882,2002,570000,0,0,0
027882,2003,290000,0,0,0
027882,2004,10000,0,0,0
027882,2005,10000,0,0,0
027914,1999,800000,0,0,0
027914,2000,600000,0,0,0
027914,2001,980000,0,0,0
027914,2002,700000,0,0,0
027914,2003,600000,0,0,0
027914,2004,520000,0,0,0
027914,2005,560000,0,0,0
027914,2006,670000,90000,0,0
027914,2007,1075574,0,0,0
027914,2008,2323371,255000,0,0
027914,2009,3740000,0,0,0
027914,2010,1589000,124000,0,0
027914,2011,2155000,1240000,0,0
027914,2012,2230000,1490000,0,0
027914,2013,1736143,0,0,0
027914,2014,1668634,190000,0,0
027914,2015,2786497,0,0,0
027914,2016,2560000,40000,0,0
027914,2017,1910000,0,0,0
027914,2018,1520000,0,0,0
027914,2019,6010000,0,0,0
027914,2020,4150000,0,0,0
027920,2006,60000,0,0,0
027920,2007,200000,0,0,0
027920,2013,70000,0,0,0
027925,2002,10000,0,0,0
027925,2009,5000,0,0,0
027925,2010,10000,0,0,0
027927,2000,120000,62222.22222222222,0,13333.33333333333
027928,1999,30000,0,0,0
027928,2000,120000,0,0,0
027928,2001,350000,0,0,0
027928,2002,520000,0,0,0
027928,2003,660000,0,0,0
027928,2004,880000,0,0,0
027928,2005,935000,0,0,0
027928,2006,1505000,0,0,0
027928,2007,2215000,60000,0,60000
027928,2008,3390000,120000,0,0
027928,2009,3600000,0,0,0
027928,2010,3805000,50000,0,50000
027928,2011,4415000,342500,0,50000
027928,2012,4250000,536250,0,0
027928,2013,4325000,147884.6153846154,2500,0
027928,2014,4580000,166153.8461538462,0,0
027928,2015,3880000,0,0,0
027928,2016,4165000,0,0,0
027928,2017,4240000,0,0,0
027928,2018,4610000,0,0,0
027928,2019,4385000,276474.358974359,0,13846.15384615385
027928,2020,5530000,0,0,0
027957,1999,165000,0,0,0
027960,2005,10000,0,0,0
027980,2009,10000,0,0,0
027980,2010,20000,0,0,0
027980,2011,20000,0,0,0
027980,2012,165000,0,0,0
027980,2013,50000,0,0,0
027980,2014,20000,0,0,0
027981,2006,20000,0,0,0
027981,2007,45000,0,0,0
027981,2008,15000,0,0,0
027997,2003,10000,0,0,0
027997,2004,10000,0,0,0
027997,2005,100000,0,0,0
027997,2006,200000,0,0,0
027997,2007,260000,0,0,0
027997,2008,220000,0,0,0
027997,2009,70000,0,0,0
027997,2010,80000,0,0,0
028130,1999,5000,0,0,0
028139,2005,20000,0,0,0
028139,2006,40000,0,0,0
028139,2007,60000,0,0,0
028176,2020,60000,0,0,0
028184,2004,60000,0,0,0
028184,2005,140000,0,0,0
028192,2016,60000,24000,0,0
028192,2017,200000,80000,0,0
028192,2018,220000,100000,0,0
028192,2019,220000,36000,0,0
028192,2020,530000,0,0,0
028194,2000,120000,24000,0,0
028194,2009,40000,0,0,0
028194,2010,40000,0,0,0
028194,2011,75000,0,0,0
028194,2012,90000,0,0,0
028194,2013,80000,0,0,0
028194,2014,70000,0,0,0
028194,2015,80000,0,0,0
028194,2016,80000,0,0,0
028194,2017,90000,41666.66666666666,0,41666.66666666666
028194,2018,90000,41666.66666666666,0,41666.66666666666
028194,2019,80000,0,0,0
028194,2020,80000,20000,0,0
028195,2020,30000,0,0,0
028209,2016,10000,0,0,0
028216,2009,310000,0,0,0
028216,2010,260000,0,0,0
028216,2011,330000,0,0,0
028216,2012,310000,0,0,0
